random_state,nematode_shannon_z_r2,nematode_shannon_z_rmse,nematode_shannon_z_mae,macro_shannon_z_r2,macro_shannon_z_rmse,macro_shannon_z_mae,earthworm_shannon_z_r2,earthworm_shannon_z_rmse,earthworm_shannon_z_mae,orib_shannon_z_r2,orib_shannon_z_rmse,orib_shannon_z_mae,meso_shannon_z_r2,meso_shannon_z_rmse,meso_shannon_z_mae,coll_shannon_z_r2,coll_shannon_z_rmse,coll_shannon_z_mae,bac_shannon_z_r2,bac_shannon_z_rmse,bac_shannon_z_mae,fun_shannon_z_r2,fun_shannon_z_rmse,fun_shannon_z_mae,euk_shannon_z_r2,euk_shannon_z_rmse,euk_shannon_z_mae,oomy_shannon_z_r2,oomy_shannon_z_rmse,oomy_shannon_z_mae,cerc_shannon_z_r2,cerc_shannon_z_rmse,cerc_shannon_z_mae,macro_order_richness_z_r2,macro_order_richness_z_rmse,macro_order_richness_z_mae,earthworm_richness_z_r2,earthworm_richness_z_rmse,earthworm_richness_z_mae,orib_species_richness_z_r2,orib_species_richness_z_rmse,orib_species_richness_z_mae,meso_species_richness_z_r2,meso_species_richness_z_rmse,meso_species_richness_z_mae,coll_species_richness_z_r2,coll_species_richness_z_rmse,coll_species_richness_z_mae,bac_asv_richness_z_r2,bac_asv_richness_z_rmse,bac_asv_richness_z_mae,fun_asv_richness_z_r2,fun_asv_richness_z_rmse,fun_asv_richness_z_mae,euk_asv_richness_z_r2,euk_asv_richness_z_rmse,euk_asv_richness_z_mae,oomy_asv_richness_z_r2,oomy_asv_richness_z_rmse,oomy_asv_richness_z_mae,cerc_asv_richness_z_r2,cerc_asv_richness_z_rmse,cerc_asv_richness_z_mae
200,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
210,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
220,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
230,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
240,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
250,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
260,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
270,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
280,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
290,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
300,0.011160511952442054,0.9820642883443839,0.7929142665444472,0.1257139074895296,0.9391446410570834,0.8176662022185178,0.2395443154158835,0.8704468227739451,0.7093854119541215,0.11372535013558127,1.0765520328567806,0.9074820540590343,-0.24989160952312361,1.091802689292138,0.9022597014041098,-0.49978156680288466,0.7758274255649157,0.642647846103271,-0.08123918622852955,1.0412602610639226,0.7158476379970933,-0.016108134924561313,1.1533017360306264,0.9503080421095319,0.04074747557202418,0.9498584139363265,0.7010961653054374,0.08572211549575148,0.9995613461622012,0.7418459851847413,0.015451015952051006,0.888559514316482,0.6331588085978794,0.15210307563716863,0.8432983888596159,0.7104961486446698,0.27893134336348335,0.7754474985090211,0.6143144985542971,0.09207686398121406,1.1400405512439387,0.7669812991269508,-0.09591682940795843,1.0097096790698485,0.7692979265697449,-0.7340579954886903,0.6779843268466587,0.5409407935237409,-0.07605567022943838,1.1398316335230816,0.8335223326662392,0.00867087717821513,1.0731112336841364,0.8114298710663412,0.03996426286151422,0.7954593213740182,0.5775498864504337,0.10346250018263714,0.950997237524901,0.7711077398852553,0.10186081318603979,0.9349911454753688,0.7211419023293341
